season,team_name,team_abbr,playoff_games,po_ft_rate,season_label,reg_ft_rate,reg_ft_rate_allowed,po_ft_rate_allowed,ft_rate_change,ft_rate_allowed_change,net_ft_rate_swing
2011,Portland Trail Blazers,POR,6,0.2938496583143508,2010-11,0.27807243521745717,0.30057896429720166,0.32805429864253394,0.01577722309689361,0.02747533434533228,-0.01169811124843867
2011,San Antonio Spurs,SAS,6,0.3693304535637149,2010-11,0.2993361496680748,0.24752186588921282,0.3291139240506329,0.0699943038956401,0.08159205816142007,-0.01159775426577997
2012,Atlanta Hawks,ATL,6,0.20378151260504201,2011-12,0.25897531787584144,0.2467387253074916,0.26304347826086955,-0.05519380527079942,0.016304752953377938,-0.07149855822417736
2012,Boston Celtics,BOS,20,0.27997407647440054,2011-12,0.25717656311443177,0.2846826301786393,0.2864450127877238,0.02279751335996877,0.0017623826090844563,0.021035130750884312
2012,Chicago Bulls,CHI,6,0.22933884297520662,2011-12,0.25521786891248627,0.23597785977859778,0.3297644539614561,-0.025879025937279643,0.09378659418285831,-0.11966562012013796
2012,Dallas Mavericks,DAL,4,0.34294871794871795,2011-12,0.24648928307464893,0.2701298701298701,0.3137254901960784,0.09645943487406902,0.04359562006620832,0.052863814807860704
2012,Denver Nuggets,DEN,7,0.2272,2011-12,0.32568467801628426,0.24349075237924223,0.2598684210526316,-0.09848467801628424,0.016377668673389356,-0.1148623466896736
2012,Indiana Pacers,IND,11,0.2894736842105263,2011-12,0.3207441860465116,0.3048642533936652,0.30164319248826293,-0.03127050183598529,-0.003221060905402251,-0.028049440930583036
2012,Los Angeles Clippers,LAC,11,0.31521739130434784,2011-12,0.28661945583302273,0.3291486857591212,0.3626634958382878,0.02859793547132511,0.03351481007916657,-0.004916874607841459
2012,Los Angeles Lakers,LAL,12,0.2845691382765531,2011-12,0.2987403647302124,0.2130457653866386,0.25803310613437197,-0.014171226453659314,0.04498734074773336,-0.059158567201392676
2012,Memphis Grizzlies,MEM,7,0.40262172284644193,2011-12,0.2773884175580966,0.2965705378020265,0.3643410852713178,0.1252333052883453,0.06777054746929129,0.05746275781905402
2012,Miami Heat,MIA,23,0.3642081189251001,2011-12,0.3066001534919417,0.276628061515094,0.2992170022371365,0.05760796543315838,0.022588940722042483,0.0350190247111159
2012,New York Knicks,NYK,5,0.2970027247956403,2011-12,0.30627928772258667,0.3035509736540664,0.4171270718232044,-0.009276562926946341,0.113576098169138,-0.12285266109608434
2012,Oklahoma City Thunder,OKC,20,0.3058161350844278,2011-12,0.3335245744884299,0.2698525492982768,0.3256557901471529,-0.02770843940400214,0.05580324084887611,-0.08351168025287825
2012,Orlando Magic,ORL,5,0.2442159383033419,2011-12,0.29213483146067415,0.24626442216758085,0.254278728606357,-0.04791889315733225,0.008014306438776125,-0.055933199596108374
2012,Philadelphia 76ers,PHI,13,0.31231527093596056,2011-12,0.21718636693255983,0.25499811391927574,0.26061204343534056,0.09512890400340074,0.0056139295160648195,0.08951497448733592
2012,San Antonio Spurs,SAS,14,0.2898550724637681,2011-12,0.261211788394655,0.22176258992805756,0.2875874125874126,0.02864328406911315,0.06582482265935505,-0.0371815385902419
2012,Utah Jazz,UTA,4,0.30612244897959184,2011-12,0.30157295244982824,0.32523540489642183,0.28125,0.004549496529763608,-0.04398540489642183,0.04853490142618544
2013,Atlanta Hawks,ATL,6,0.33836206896551724,2012-13,0.24367850692354004,0.23699252528213396,0.36210526315789476,0.0946835620419772,0.1251127378757608,-0.0304291758337836
2013,Boston Celtics,BOS,6,0.3115942028985507,2012-13,0.2628889921040409,0.2917608073505046,0.22661122661122662,0.048705210794509846,-0.06514958073927796,0.1138547915337878
2013,Brooklyn Nets,BRK,7,0.3037542662116041,2012-13,0.2992053789731051,0.23752645902630784,0.24573378839590443,0.004548887238499,0.008207329369596589,-0.003658442131097589
2013,Chicago Bulls,CHI,12,0.2867570385818561,2012-13,0.2594804419229621,0.27814166031987814,0.3354564755838641,0.02727659665889398,0.05731481526398596,-0.030038218605091982
2013,Denver Nuggets,DEN,6,0.34970530451866405,2012-13,0.3076041815838465,0.26448398576512455,0.26639344262295084,0.04210112293481755,0.001909456857826286,0.04019166607699126
2013,Golden State Warriors,GSW,12,0.25765054294175715,2012-13,0.2549707602339181,0.2815645671555939,0.32,0.002679782707839029,0.03843543284440609,-0.03575565013656706
2013,Houston Rockets,HOU,6,0.34156378600823045,2012-13,0.30772633441462693,0.25274725274725274,0.30443548387096775,0.03383745159360352,0.05168823112371501,-0.017850779530111494
2013,Indiana Pacers,IND,19,0.38358103326256193,2012-13,0.2934865900383142,0.25957638575935105,0.29423592493297585,0.09009444322424776,0.0346595391736248,0.05543490405062296
2013,Los Angeles Clippers,LAC,6,0.3141592920353982,2012-13,0.2857142857142857,0.3057683289041738,0.45076586433260396,0.02844500632111252,0.14499753542843014,-0.11655252910731762
2013,Los Angeles Lakers,LAL,4,0.23717948717948717,2012-13,0.3447289156626506,0.22200557103064067,0.22916666666666666,-0.10754942848316346,0.007161095636025988,-0.11471052411918944
2013,Memphis Grizzlies,MEM,15,0.3565004088307441,2012-13,0.26141637969755954,0.27930925221799746,0.2749786507258753,0.09508402913318453,-0.004330601492122166,0.0994146306253067
2013,Miami Heat,MIA,23,0.3030646992054484,2012-13,0.29725897920604916,0.26157093321272423,0.32395175186674324,0.005805719999399217,0.06238081865401901,-0.05657509865461979
2013,Milwaukee Bucks,MIL,4,0.26384364820846906,2012-13,0.23620953174934,0.26504463000287937,0.34563758389261745,0.027634116459129054,0.08059295388973808,-0.05295883743060903
2013,New York Knicks,NYK,12,0.2222222222222222,2012-13,0.25848407833756915,0.2860958366064415,0.3596698113207547,-0.036261856115346935,0.0735739747143132,-0.10983583082966014
2013,Oklahoma City Thunder,OKC,11,0.2951002227171492,2012-13,0.3376383763837638,0.25430292598967297,0.3429844097995546,-0.04253815366661462,0.08868148380988161,-0.13121963747649623
2013,San Antonio Spurs,SAS,21,0.261297798377752,2012-13,0.25842696629213485,0.23548850574712643,0.23325766174801363,0.00287083208561717,-0.0022308439991128026,0.0051016760847299725
2014,Atlanta Hawks,ATL,7,0.3157894736842105,2013-14,0.26644736842105265,0.26201958205465437,0.2966417910447761,0.049342105263157854,0.03462220899012175,0.014719896273036104
2014,Brooklyn Nets,BRK,12,0.32963374028856823,2013-14,0.3132530120481928,0.31116571955152816,0.36823935558112775,0.016380728240375453,0.057073636029599584,-0.04069290778922413
2014,Charlotte Bobcats,CHA,4,0.3122923588039867,2013-14,0.2971768202080238,0.24115238373793507,0.34210526315789475,0.01511553859596293,0.10095287941995967,-0.08583734082399674
2014,Chicago Bulls,CHI,5,0.2900763358778626,2013-14,0.2901018701535655,0.25045045045045045,0.32,-2.553427570289868e-05,0.06954954954954956,-0.06957508382525246
2014,Dallas Mavericks,DAL,7,0.21746293245469522,2013-14,0.252697579469233,0.30256256556271544,0.3278084714548803,-0.03523464701453777,0.025245905892164855,-0.06048055290670262
2014,Golden State Warriors,GSW,7,0.33505154639175255,2013-14,0.24710920770877945,0.29234104046242776,0.3888888888888889,0.0879423386829731,0.09654784842646114,-0.008605509743488032
2014,Houston Rockets,HOU,6,0.32545454545454544,2013-14,0.3860366500075723,0.25547243003602105,0.3206831119544592,-0.06058210455302687,0.06521068191843815,-0.12579278647146502
2014,Indiana Pacers,IND,19,0.3135593220338983,2013-14,0.29012627415183323,0.26057479734708916,0.28199863107460643,0.023433047882065072,0.021423833727517272,0.0020092141545478004
2014,Los Angeles Clippers,LAC,13,0.3342342342342342,2013-14,0.3526105605679633,0.29448117275079044,0.3509933774834437,-0.0183763263337291,0.05651220473265328,-0.07488853106638238
2014,Memphis Grizzlies,MEM,7,0.293354943273906,2013-14,0.2478060389706976,0.2593846153846154,0.31099656357388317,0.045548904303208376,0.05161194818926779,-0.0060630438860594105
2014,Miami Heat,MIA,20,0.3049203049203049,2013-14,0.30038265306122447,0.2829343629343629,0.3040816326530612,0.004537651859080449,0.02114726971869829,-0.016609617859617842
